,budget,genre,id,imdb_id,overview,original_title,popularity,revenue,release_date,title,year,is_winner
265,6000000,Romance,712,tt0109831,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,Four Weddings and a Funeral,8.990345,254700832,3/9/1994,Four Weddings and a Funeral,1994,FALSE
494,8000000,Thriller,680,tt0110912,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",Pulp Fiction,140.950236,213928762,9/10/1994,Pulp Fiction,1994,FALSE
495,8000000,Crime,680,tt0110912,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",Pulp Fiction,140.950236,213928762,9/10/1994,Pulp Fiction,1994,FALSE
496,0,History,11450,tt0110932,Quiz Show is a 1994 American historical drama film which tells the true story of the Twenty One quiz show scandal of the 1950s.,Quiz Show,7.772505,0,9/16/1994,Quiz Show,1994,FALSE
497,0,Drama,11450,tt0110932,Quiz Show is a 1994 American historical drama film which tells the true story of the Twenty One quiz show scandal of the 1950s.,Quiz Show,7.772505,0,9/16/1994,Quiz Show,1994,FALSE
699,25000000,Drama,278,tt0111161,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",The Shawshank Redemption,51.645403,28341469,9/23/1994,The Shawshank Redemption,1994,FALSE
700,25000000,Crime,278,tt0111161,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",The Shawshank Redemption,51.645403,28341469,9/23/1994,The Shawshank Redemption,1994,FALSE
517,22000000,Drama,424,tt0108052,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,Schindler's List,41.725123,321365567,11/29/1993,Schindler's List,1993,TRUE
518,22000000,History,424,tt0108052,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,Schindler's List,41.725123,321365567,11/29/1993,Schindler's List,1993,TRUE
519,22000000,War,424,tt0108052,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,Schindler's List,41.725123,321365567,11/29/1993,Schindler's List,1993,TRUE
343,13000000,Drama,7984,tt0107207,"A small time thief from Belfast, Gerry Conlon, is falsely implicated in the IRA bombing of a pub that kills several people while he is in London. He and his four friends are coerced by British police into confessing their guilt. Gerry's father and other relatives in London are also implicated in the crime. He spends fifteen years in prison with his father trying to prove his innocence.",In the Name of the Father,7.405895,65796862,12/12/1993,In the Name of the Father,1993,FALSE
611,44000000,Adventure,5503,tt0106977,"Wrongfully accused of murdering his wife, Richard Kimble escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard, a determined detective who will not rest until Richard is captured. As Richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late.",The Fugitive,10.08937,368875760,8/6/1993,The Fugitive,1993,FALSE
612,44000000,Action,5503,tt0106977,"Wrongfully accused of murdering his wife, Richard Kimble escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard, a determined detective who will not rest until Richard is captured. As Richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late.",The Fugitive,10.08937,368875760,8/6/1993,The Fugitive,1993,FALSE
613,44000000,Thriller,5503,tt0106977,"Wrongfully accused of murdering his wife, Richard Kimble escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard, a determined detective who will not rest until Richard is captured. As Richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late.",The Fugitive,10.08937,368875760,8/6/1993,The Fugitive,1993,FALSE
614,44000000,Crime,5503,tt0106977,"Wrongfully accused of murdering his wife, Richard Kimble escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard, a determined detective who will not rest until Richard is captured. As Richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late.",The Fugitive,10.08937,368875760,8/6/1993,The Fugitive,1993,FALSE
615,44000000,Mystery,5503,tt0106977,"Wrongfully accused of murdering his wife, Richard Kimble escapes from the law in an attempt to find her killer and clear his name. Pursuing him is a team of U.S. marshals led by Deputy Samuel Gerard, a determined detective who will not rest until Richard is captured. As Richard leads the team through a series of intricate chases, he discovers the secrets behind his wife's death and struggles to expose the killer before it is too late.",The Fugitive,10.08937,368875760,8/6/1993,The Fugitive,1993,FALSE
679,7000000,Drama,713,tt0107822,"After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.",The Piano,7.436758,116700000,5/19/1993,The Piano,1993,FALSE
680,7000000,Romance,713,tt0107822,"After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.",The Piano,7.436758,116700000,5/19/1993,The Piano,1993,FALSE
686,11500000,Drama,1245,tt0107943,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,The Remains of the Day,12.222576,23237911,11/5/1993,The Remains of the Day,1993,FALSE
687,11500000,Romance,1245,tt0107943,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,The Remains of the Day,12.222576,23237911,11/5/1993,The Remains of the Day,1993,FALSE
757,0,Action,141819,tt2347134,"Set in Hokkaido, Japan in the 1880s. Jubei Kamata (Ken Watanabe), who is on the side of the Edo shogunate government, kills many people. His name is infamous in Kyoto. When the battle at Goryoukaku is about to be finished, Jubei disappears. 10 years later, Jubei lives with his kid in relative peace. He is barely able to make a living. Protecting his dead wife's grave, Jubei has decided to never pick up a sword again, but due to poverty he has no choice but to pick the sword again. Jubei becomes a bounty hunter.",????????????????€?,2.443676,0,9/13/2013,Unforgiven,1992,TRUE
758,0,Crime,141819,tt2347134,"Set in Hokkaido, Japan in the 1880s. Jubei Kamata (Ken Watanabe), who is on the side of the Edo shogunate government, kills many people. His name is infamous in Kyoto. When the battle at Goryoukaku is about to be finished, Jubei disappears. 10 years later, Jubei lives with his kid in relative peace. He is barely able to make a living. Protecting his dead wife's grave, Jubei has decided to never pick up a sword again, but due to poverty he has no choice but to pick the sword again. Jubei becomes a bounty hunter.",????????????????€?,2.443676,0,9/13/2013,Unforgiven,1992,TRUE
759,0,Drama,141819,tt2347134,"Set in Hokkaido, Japan in the 1880s. Jubei Kamata (Ken Watanabe), who is on the side of the Edo shogunate government, kills many people. His name is infamous in Kyoto. When the battle at Goryoukaku is about to be finished, Jubei disappears. 10 years later, Jubei lives with his kid in relative peace. He is barely able to make a living. Protecting his dead wife's grave, Jubei has decided to never pick up a sword again, but due to poverty he has no choice but to pick the sword again. Jubei becomes a bounty hunter.",????????????????€?,2.443676,0,9/13/2013,Unforgiven,1992,TRUE
760,14000000,Western,33,tt0105695,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",Unforgiven,10.942149,159157447,8/7/1992,Unforgiven,1992,TRUE
10,40000000,Drama,881,tt0104257,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",A Few Good Men,12.330249,243240178,12/11/1992,A Few Good Men,1992,FALSE
332,0,Drama,8293,tt0104454,"Merchant Ivory?€?s adaptation of EM Forster?€?s classic 1910 novel, starring Emma Thompson, Helena Bonham Carter, Anthony Hopkins & Vanessa Redgrave returns to the big screen in a beautiful new 4K restoration. Stunning location photography, lavishly detailed sets & elegant period costumes, this compelling saga follows the interwoven fates and misfortunes of three families amid the changing times of Edwardian England. It tells the story of two free-spirited, cosmopolitan sisters, Margaret (Emma Thompson) and Helen Schlegel (Helena Bonham Carter), who collide with the world of the very wealthy ?????€? one sister benefiting from the acquaintance with the Wilcoxes (owners of the beloved country home Howards End), the other all but destroyed by it. Anthony Hopkins is the conservative industrialist Henry Wilcox and Vanessa Redgrave is his ailing wife Ruth Wilcox.",Howards End,10.854598,25966555,3/13/1992,Howards End,1992,FALSE
333,0,Romance,8293,tt0104454,"Merchant Ivory?€?s adaptation of EM Forster?€?s classic 1910 novel, starring Emma Thompson, Helena Bonham Carter, Anthony Hopkins & Vanessa Redgrave returns to the big screen in a beautiful new 4K restoration. Stunning location photography, lavishly detailed sets & elegant period costumes, this compelling saga follows the interwoven fates and misfortunes of three families amid the changing times of Edwardian England. It tells the story of two free-spirited, cosmopolitan sisters, Margaret (Emma Thompson) and Helen Schlegel (Helena Bonham Carter), who collide with the world of the very wealthy ?????€? one sister benefiting from the acquaintance with the Wilcoxes (owners of the beloved country home Howards End), the other all but destroyed by it. Anthony Hopkins is the conservative industrialist Henry Wilcox and Vanessa Redgrave is his ailing wife Ruth Wilcox.",Howards End,10.854598,25966555,3/13/1992,Howards End,1992,FALSE
516,31000000,Drama,9475,tt0105323,"Charlie Simms (Chris O'Donnell) is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade (Al Pacino), a cantankerous middle-aged man who lives with his niece and her family.",Scent of a Woman,14.505987,134095253,12/23/1992,Scent of a Woman,1992,FALSE
577,3705538,Romance,11386,tt0104036,"Irish Republican Army member Fergus (Stephen Rea) forms an unexpected bond with Jody (Forest Whitaker), a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude (Miranda Richardson) and Maguire (Adrian Dunbar). Jody makes Fergus promise he'll visit his girlfriend, Dil (Jaye Davidson), in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",The Crying Game,7.404329,62548947,9/2/1992,The Crying Game,1992,FALSE
578,3705538,Crime,11386,tt0104036,"Irish Republican Army member Fergus (Stephen Rea) forms an unexpected bond with Jody (Forest Whitaker), a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude (Miranda Richardson) and Maguire (Adrian Dunbar). Jody makes Fergus promise he'll visit his girlfriend, Dil (Jaye Davidson), in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",The Crying Game,7.404329,62548947,9/2/1992,The Crying Game,1992,FALSE
579,3705538,Drama,11386,tt0104036,"Irish Republican Army member Fergus (Stephen Rea) forms an unexpected bond with Jody (Forest Whitaker), a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude (Miranda Richardson) and Maguire (Adrian Dunbar). Jody makes Fergus promise he'll visit his girlfriend, Dil (Jaye Davidson), in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",The Crying Game,7.404329,62548947,9/2/1992,The Crying Game,1992,FALSE
580,3705538,Thriller,11386,tt0104036,"Irish Republican Army member Fergus (Stephen Rea) forms an unexpected bond with Jody (Forest Whitaker), a kidnapped British soldier in his custody, despite the warnings of fellow IRA members Jude (Miranda Richardson) and Maguire (Adrian Dunbar). Jody makes Fergus promise he'll visit his girlfriend, Dil (Jaye Davidson), in London, and when Fergus flees to the city, he seeks her out. Hounded by his former IRA colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, Dil.",The Crying Game,7.404329,62548947,9/2/1992,The Crying Game,1992,FALSE
701,19000000,Crime,274,tt0102926,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",The Silence of the Lambs,4.307222,272742922,2/1/1991,The Silence of the Lambs,1991,TRUE
702,19000000,Drama,274,tt0102926,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",The Silence of the Lambs,4.307222,272742922,2/1/1991,The Silence of the Lambs,1991,TRUE
703,19000000,Thriller,274,tt0102926,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",The Silence of the Lambs,4.307222,272742922,2/1/1991,The Silence of the Lambs,1991,TRUE
97,25000000,Romance,10020,tt0101414,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",Beauty and the Beast,23.433511,377350553,11/13/1991,Beauty and the Beast,1991,FALSE
98,25000000,Family,10020,tt0101414,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",Beauty and the Beast,23.433511,377350553,11/13/1991,Beauty and the Beast,1991,FALSE
99,25000000,Animation,10020,tt0101414,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",Beauty and the Beast,23.433511,377350553,11/13/1991,Beauty and the Beast,1991,FALSE
100,25000000,Fantasy,10020,tt0101414,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",Beauty and the Beast,23.433511,377350553,11/13/1991,Beauty and the Beast,1991,FALSE
101,25000000,Music,10020,tt0101414,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",Beauty and the Beast,23.433511,377350553,11/13/1991,Beauty and the Beast,1991,FALSE
133,30000000,Drama,10337,tt0101516,"New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.",Bugsy,5.516316,49114016,12/10/1991,Bugsy,1991,FALSE
134,30000000,Crime,10337,tt0101516,"New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.",Bugsy,5.516316,49114016,12/10/1991,Bugsy,1991,FALSE
359,40000000,Drama,820,tt0102138,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,JFK,13.813146,205405498,12/20/1991,JFK,1991,FALSE
360,40000000,Thriller,820,tt0102138,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,JFK,13.813146,205405498,12/20/1991,JFK,1991,FALSE
361,40000000,History,820,tt0102138,New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.,JFK,13.813146,205405498,12/20/1991,JFK,1991,FALSE
681,30000000,Drama,10333,tt0102713,A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.,The Prince of Tides,2.960942,74787599,12/25/1991,The Prince of Tides,1991,FALSE
682,30000000,Romance,10333,tt0102713,A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.,The Prince of Tides,2.960942,74787599,12/25/1991,The Prince of Tides,1991,FALSE
86,0,Drama,11005,tt0099077,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",Awakenings,13.201595,52096475,12/19/1990,Awakenings,1990,FALSE
280,0,Mystery,138853,tt1655400,"Nanami Hoshino, a wealthy entrepreneur, marries Korean potter Kim Jun-ho, and they both live a seemingly happy life. Then, one year after their marriage, Nanami is killed by a biker on her way home. This tragedy leaves Jun-ho completely devastated. At the hospital, Nanami's ghost arises from her body, and upon meeting a ghost child, she realizes that she is a ghost whose presence cannot be seen. She then realizes that her death was no coincidence and Jun-ho is in imminent danger. Unable to communicate with normal humans, Nanami seeks help from the elderly psychic Unten in hopes of saving Jun-ho's life.",???????????? ?????????????????????????????????,0.215013,9833553,11/13/2010,Ghost,1990,FALSE
281,0,Drama,138853,tt1655400,"Nanami Hoshino, a wealthy entrepreneur, marries Korean potter Kim Jun-ho, and they both live a seemingly happy life. Then, one year after their marriage, Nanami is killed by a biker on her way home. This tragedy leaves Jun-ho completely devastated. At the hospital, Nanami's ghost arises from her body, and upon meeting a ghost child, she realizes that she is a ghost whose presence cannot be seen. She then realizes that her death was no coincidence and Jun-ho is in imminent danger. Unable to communicate with normal humans, Nanami seeks help from the elderly psychic Unten in hopes of saving Jun-ho's life.",???????????? ?????????????????????????????????,0.215013,9833553,11/13/2010,Ghost,1990,FALSE
282,0,Fantasy,138853,tt1655400,"Nanami Hoshino, a wealthy entrepreneur, marries Korean potter Kim Jun-ho, and they both live a seemingly happy life. Then, one year after their marriage, Nanami is killed by a biker on her way home. This tragedy leaves Jun-ho completely devastated. At the hospital, Nanami's ghost arises from her body, and upon meeting a ghost child, she realizes that she is a ghost whose presence cannot be seen. She then realizes that her death was no coincidence and Jun-ho is in imminent danger. Unable to communicate with normal humans, Nanami seeks help from the elderly psychic Unten in hopes of saving Jun-ho's life.",???????????? ?????????????????????????????????,0.215013,9833553,11/13/2010,Ghost,1990,FALSE
283,0,Horror,84240,tt2175671,Ghost is a horror flick with an element of romance in it. It is set in a hospital with Sayali Bhagat playing a doctor and Shiney Ahuja playing a debonair detective. The movie has been directed by Puja Jatinder Bedi.,Ghost,0.059593,0,1/13/2012,Ghost,1990,FALSE
286,22000000,Thriller,251,tt0099653,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",Ghost,11.945397,5.05E+08,7/12/1990,Ghost,1990,FALSE
288,22000000,Romance,251,tt0099653,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",Ghost,11.945397,5.05E+08,7/12/1990,Ghost,1990,FALSE
289,0,Family,332512,tt4559932,An aircraft designer becomes a ghost after a sudden death. Now he needs to engage a help of seven-grader in order to finish all his unaccomplished tasks.,???€?????€????,1.041195,3300000,3/26/2015,Ghost,1990,FALSE
290,0,Comedy,332512,tt4559932,An aircraft designer becomes a ghost after a sudden death. Now he needs to engage a help of seven-grader in order to finish all his unaccomplished tasks.,???€?????€????,1.041195,3300000,3/26/2015,Ghost,1990,FALSE
234,7500000,Comedy,403,tt0097239,The story of an old Jewish widow named Daisy Werthan and her relationship with her colored chauffeur Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned upon. Oscar winning tragic comedy with a star-studded cast and based on a play of the same name by Alfred Uhry.,Driving Miss Daisy,10.703677,145793296,12/13/1989,Driving Miss Daisy,1989,TRUE
235,7500000,Drama,403,tt0097239,The story of an old Jewish widow named Daisy Werthan and her relationship with her colored chauffeur Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned upon. Oscar winning tragic comedy with a star-studded cast and based on a play of the same name by Alfred Uhry.,Driving Miss Daisy,10.703677,145793296,12/13/1989,Driving Miss Daisy,1989,TRUE
114,14000000,Drama,2604,tt0096969,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",Born on the Fourth of July,13.617646,161001698,12/20/1989,Born on the Fourth of July,1989,FALSE
115,14000000,War,2604,tt0096969,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.",Born on the Fourth of July,13.617646,161001698,12/20/1989,Born on the Fourth of July,1989,FALSE
209,16400000,Drama,207,tt0097165,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",Dead Poets Society,19.905716,235860116,6/2/1989,Dead Poets Society,1989,FALSE
256,0,Drama,2323,tt0097351,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.",Field of Dreams,16.759454,84431625,4/21/1989,Field of Dreams,1989,FALSE
257,0,Fantasy,2323,tt0097351,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.",Field of Dreams,16.759454,84431625,4/21/1989,Field of Dreams,1989,FALSE
503,25000000,Drama,380,tt0095953,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,Rain Man,11.267467,412800000,12/11/1988,Rain Man,1988,TRUE
195,14000000,Drama,859,tt0094947,Dangerous Liaisons is the film based on the novel of the same name by Choderlos de Laclos set in 18th century France. Marquise de Merteuil?€?s asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don?€?t go as planned in this love triangle drama.,Dangerous Liaisons,11.46781,34670720,12/16/1988,Dangerous Liaisons,1988,FALSE
196,14000000,Romance,859,tt0094947,Dangerous Liaisons is the film based on the novel of the same name by Choderlos de Laclos set in 18th century France. Marquise de Merteuil?€?s asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don?€?t go as planned in this love triangle drama.,Dangerous Liaisons,11.46781,34670720,12/16/1988,Dangerous Liaisons,1988,FALSE
440,15000000,Thriller,1632,tt0095647,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his, former Sheriff, partner.",Mississippi Burning,13.971865,34604000,12/8/1988,Mississippi Burning,1988,FALSE
441,15000000,Crime,1632,tt0095647,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his, former Sheriff, partner.",Mississippi Burning,13.971865,34604000,12/8/1988,Mississippi Burning,1988,FALSE
442,15000000,Drama,1632,tt0095647,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his, former Sheriff, partner.",Mississippi Burning,13.971865,34604000,12/8/1988,Mississippi Burning,1988,FALSE
561,0,Drama,31052,tt0094606,"After the death of his son, Macon Leary, a travel writer, seems to be sleep walking through life. Macon's wife, seems to be having trouble too, and thinks it would be best if the two would just split up. After the break up, Macon meets a strange outgoing woman, who seems to bring him back down to earth. After starting a relationship with the outgoing woman, Macon's wife seems to think that their marriage is still worth a try. Macon is then forced to deal many decisions",The Accidental Tourist,4.771107,0,12/23/1988,The Accidental Tourist,1988,FALSE
562,0,Romance,31052,tt0094606,"After the death of his son, Macon Leary, a travel writer, seems to be sleep walking through life. Macon's wife, seems to be having trouble too, and thinks it would be best if the two would just split up. After the break up, Macon meets a strange outgoing woman, who seems to bring him back down to earth. After starting a relationship with the outgoing woman, Macon's wife seems to think that their marriage is still worth a try. Macon is then forced to deal many decisions",The Accidental Tourist,4.771107,0,12/23/1988,The Accidental Tourist,1988,FALSE
778,28000000,Comedy,3525,tt0096463,"Witty, romantic look at life in the corporate jungle. Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",Working Girl,8.318954,103173635,12/20/1988,Working Girl,1988,FALSE
779,28000000,Drama,3525,tt0096463,"Witty, romantic look at life in the corporate jungle. Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",Working Girl,8.318954,103173635,12/20/1988,Working Girl,1988,FALSE
780,28000000,Romance,3525,tt0096463,"Witty, romantic look at life in the corporate jungle. Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",Working Girl,8.318954,103173635,12/20/1988,Working Girl,1988,FALSE
648,23000000,Drama,746,tt0093389,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.",The Last Emperor,11.076971,43984230,10/21/1987,The Last Emperor,1987,TRUE
649,23000000,History,746,tt0093389,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.",The Last Emperor,11.076971,43984230,10/21/1987,The Last Emperor,1987,TRUE
126,20000000,Comedy,12626,tt0092699,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. Sparks fly between the three as the network prepares for big changes, and both the news and Jane must decide between style and substance.",Broadcast News,8.627019,51249404,12/16/1987,Broadcast News,1987,FALSE
